date,open,high,low,close,volume,returns,log_returns,range_pct,ticker,cap_tier,source
2024-03-05,24.71,26.66,22.01,22.255,100790273,,,0.20894181082902713,MARA,small,stooq
2024-03-06,23.475,23.94,21.63,22.62,66880735,0.01640080880700978,0.01626776822015687,0.10212201591511946,MARA,small,stooq
2024-03-07,22.0,22.94,21.45,21.8,58499154,-0.03625110521662245,-0.03692450089293106,0.0683486238532111,MARA,small,stooq
2024-03-08,22.1,25.28,22.02,23.48,94269620,0.07706422018348613,0.07423902516485227,0.1388415672913118,MARA,small,stooq
2024-03-11,24.665,24.8899,20.6,20.64,82992195,-0.12095400340715501,-0.1289180543465337,0.207843992248062,MARA,small,stooq
2024-03-12,20.89,20.95,19.25,20.19,65064399,-0.021802325581395277,-0.022043508288615784,0.08420009905894003,MARA,small,stooq
2024-03-13,20.07,21.375,19.625,19.7,49994442,-0.024269440316988744,-0.024568796580803444,0.08883248730964467,MARA,small,stooq
2024-03-14,19.2,19.2,17.525,18.23,61409644,-0.07461928934010142,-0.07755004705337104,0.09188151398793201,MARA,small,stooq
2024-03-15,17.77,19.84,17.48,19.32,58173454,0.05979155238617673,0.05807224009380036,0.12215320910973082,MARA,small,stooq
2024-03-18,18.98,20.115,18.2112,19.41,51913058,0.004658385093167627,0.0046475683965468756,0.098083462132921,MARA,small,stooq
2024-03-19,18.38,19.43,17.4,19.32,47831660,-0.004636785162287493,-0.004647568396546962,0.105072463768116,MARA,small,stooq
2024-03-20,19.56,22.43,19.02,22.43,74376856,0.16097308488612838,0.14925851974774504,0.15202853321444496,MARA,small,stooq
2024-03-21,22.4,23.08,21.31,21.78,64872649,-0.028979045920641933,-0.029407231027302472,0.08126721763085397,MARA,small,stooq
2024-03-22,21.17,21.5605,20.6,20.87,37475316,-0.04178145087235996,-0.04267939641570503,0.0460229995208433,MARA,small,stooq
2024-03-25,21.225,22.52,20.71,20.95,64877053,0.003833253473885856,0.0038259252790372525,0.08639618138424815,MARA,small,stooq
2024-03-26,20.754,21.49,19.82,20.38,42142055,-0.027207637231503545,-0.02758461857356795,0.08194308145240423,MARA,small,stooq
2024-03-27,21.05,22.58,20.0,22.07,58349678,0.08292443572129549,0.07966519247406637,0.11690077027639321,MARA,small,stooq
2024-03-28,22.44,24.65,22.19,22.58,86137132,0.0231082917988219,0.022845338452870897,0.10894596988485374,MARA,small,stooq
2024-04-01,22.02,22.5,21.065,21.63,37253773,-0.04207263064658984,-0.04298331875654849,0.06634304207119736,MARA,small,stooq
2024-04-02,20.42,20.5699,19.46,19.73,35079573,-0.08784096162736932,-0.09194091993044334,0.056254434870755175,MARA,small,stooq
2024-04-03,19.65,20.32,19.42,19.425,31025530,-0.01545869234668018,-0.015579423780812838,0.04633204633204626,MARA,small,stooq
2024-04-04,20.02,20.46,18.33,18.47,56690123,-0.04916344916344928,-0.05041310204256267,0.11532214401732553,MARA,small,stooq
2024-04-05,18.1,19.26,18.07,18.43,31600114,-0.0021656740660530582,-0.0021680225294166784,0.0645686380900706,MARA,small,stooq
2024-04-08,19.425,19.725,17.61,17.96,44306268,-0.025501899077590817,-0.025832708807678302,0.11776169265033418,MARA,small,stooq
2024-04-09,17.83,18.55,17.62,17.98,34671843,0.00111358574610243,0.0011129661694206506,0.05172413793103447,MARA,small,stooq
2024-04-10,17.3,18.0699,17.11,17.38,34618361,-0.033370411568409475,-0.03393990920622837,0.05523014959723827,MARA,small,stooq
2024-04-11,17.28,17.83,17.05,17.6,30602019,0.012658227848101333,0.012578782206860185,0.04431818181818168,MARA,small,stooq
2024-04-12,17.45,17.47,15.8,16.11,39158474,-0.08465909090909096,-0.08845870485522314,0.1036623215394164,MARA,small,stooq
2024-04-15,16.165,16.3499,15.11,15.15,33790126,-0.059590316573556734,-0.061439665233504796,0.08184158415841598,MARA,small,stooq
2024-04-16,14.815,14.985,14.225,14.6,35943498,-0.0363036303630363,-0.03697900324108739,0.05205479452054793,MARA,small,stooq
2024-04-17,14.58,15.125,14.18,14.63,37799806,0.00205479452054802,0.0020526863177422615,0.06459330143540672,MARA,small,stooq
2024-04-18,14.61,15.82,14.46,15.03,39146087,0.027341079972658777,0.026973988732850042,0.0904856952761144,MARA,small,stooq
