date,open,high,low,close,volume,returns,log_returns,range_pct,ticker,cap_tier,source
2024-03-05,121.367,121.718,119.139,119.567,8503811.4986304,,,0.021569496600232572,MRK,large,stooq
2024-03-06,119.577,121.446,119.255,120.463,8476579.9722588,0.007493706457467386,0.0074657681268502675,0.0181881573595212,MRK,large,stooq
2024-03-07,120.082,121.221,119.557,120.695,9227440.9263781,0.0019259025592921475,0.0019240503866462934,0.01378681801234518,MRK,large,stooq
2024-03-08,119.956,120.74,118.818,120.219,10090785.507329,-0.003943825344877583,-0.00395162273182646,0.015987489498332185,MRK,large,stooq
2024-03-11,121.338,121.338,118.603,119.508,7981309.9250828,-0.005914206573004233,-0.005931764755404149,0.022885497205208015,MRK,large,stooq
2024-03-12,119.733,119.936,118.204,119.401,11939007.734565,-0.0008953375506242089,-0.0008957386046927021,0.014505741157946865,MRK,large,stooq
2024-03-13,119.887,119.936,117.591,118.914,9436835.4205628,-0.004078692808267892,-0.0040870333625443785,0.019720133878265073,MRK,large,stooq
2024-03-14,118.847,118.847,117.219,118.052,10343497.377976,-0.007248936205997536,-0.0072753374085173265,0.013790532985464033,MRK,large,stooq
2024-03-15,117.395,119.453,116.798,119.041,47445048.437449,0.00837766408023577,0.008342766225383517,0.022303240060147354,MRK,large,stooq
2024-03-18,119.365,120.011,118.655,118.964,8484943.5776948,-0.0006468359640795507,-0.0006470452527169089,0.011398406240543313,MRK,large,stooq
2024-03-19,118.964,119.766,117.971,119.708,11940344.732245,0.006253992804545971,0.0062345177472813,0.014994820730444095,MRK,large,stooq
2024-03-20,118.807,121.382,117.925,121.324,9997313.0234041,0.013499515487686686,0.013409208851280155,0.028493950084072465,MRK,large,stooq
2024-03-21,121.167,121.657,120.55,121.099,8326114.288916,-0.0018545382611848682,-0.0018562600463395778,0.009141281100587118,MRK,large,stooq
2024-03-22,121.265,121.952,120.707,121.324,7168706.2028874,0.0018579839635339823,0.0018562600463396502,0.01026177837855663,MRK,large,stooq
2024-03-25,121.549,123.018,121.245,122.754,7764102.1741456,0.01178662094886418,0.01171769976876812,0.01444352118871887,MRK,large,stooq
2024-03-26,123.215,123.508,122.304,122.961,9048953.4360101,0.0016862994281245935,0.0016848792216154031,0.009791722578703765,MRK,large,stooq
2024-03-27,130.16,130.385,127.456,129.064,16395973.307359,0.04963362366929358,0.04844117344048311,0.022694167234860133,MRK,large,stooq
2024-03-28,129.308,129.72,128.406,129.258,10401792.29002,0.0015031302299635119,0.001502001660502432,0.010165715081464922,MRK,large,stooq
2024-04-01,128.994,129.238,127.456,128.319,5489604.2846875,-0.007264540686069854,-0.0072910559539630165,0.013887265330933039,MRK,large,stooq
2024-04-02,127.447,128.093,126.643,127.692,6721252.4816212,-0.0048862600238467335,-0.004898236822787421,0.011355449049274728,MRK,large,stooq
2024-04-03,127.692,129.602,126.785,127.251,7902606.9488837,-0.0034536227798138697,-0.003459600301671852,0.02213735059056516,MRK,large,stooq
